new_scenario,new_mode,new_solve_time_s,new_mipgap_filled,new_feasible,new_objective,new_Tmax,new_client_delay_sum,new_viol_C_sum,new_client_switches,new_n_planes,new_n_jobs,new_n_positions,new_H,new_scenario_type,new_window_tightness,new_n_bin,new_n_vars,new_n_cons,scenario,mode,old_scenario,old_mode,old_solve_time_s,old_mipgap_filled,old_feasible,old_objective,old_Tmax,old_client_delay_sum,old_viol_C_sum,old_client_switches,old_n_planes,old_n_jobs,old_n_positions,old_H,old_scenario_type,old_window_tightness,old_n_bin,old_n_vars,old_n_cons,both_feasible,time_ratio_old_over_new,log_time_ratio,gap_diff_old_minus_new,Tmax_diff_old_minus_new,delay_diff_old_minus_new,violC_diff_old_minus_new,switch_diff_old_minus_new,win_time_new,win_gap_new,win_Tmax_new,win_delay_new,win_violC_new,win_switch_new
scn_few-loose_seed2_P3_pl5.xlsx,soft,0.729,,True,4.07361999999999e+16,3.73619999999999e+16,0.0,0.0,,5.0,13.0,5.0,63423.0,few,loose,,,,scn_few-loose_seed2_P3_pl5.xlsx,soft,scn_few-loose_seed2_P3_pl5.xlsx,soft,3.21,,True,,8782300000000000.0,0.0,0.0,,5.0,13.0,5.0,8782300000000000.0,few,loose,14046.0,14217.0,18542.0,True,4.403292181069959,1.4823524841154034,,-2.8579699999999904e+16,0.0,0.0,,True,False,False,False,False,False
scn_few-loose_seed2_P3_pl5.xlsx,medium,0.973,,True,4.14079999999999e+16,4.40799999999997e+16,0.0,0.0,0.0,5.0,13.0,5.0,63423.0,few,loose,,,,scn_few-loose_seed2_P3_pl5.xlsx,medium,scn_few-loose_seed2_P3_pl5.xlsx,medium,3.29,,True,,8782300000000000.0,0.0,0.0,0.0,5.0,13.0,5.0,8782300000000000.0,few,loose,14316.0,14487.0,19622.0,True,3.3812949640287773,1.2182587615734126,,-3.5297699999999696e+16,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-loose_seed2_P3_pl5.xlsx,hard,0.68,,True,4.07361999999999e+16,3.73619999999999e+16,0.0,0.0,0.0,5.0,13.0,5.0,63423.0,few,loose,,,,scn_few-loose_seed2_P3_pl5.xlsx,hard,scn_few-loose_seed2_P3_pl5.xlsx,hard,2297.0,,True,,8782300000000000.0,0.0,0.0,0.0,5.0,13.0,5.0,8782300000000000.0,few,loose,14321.0,14492.0,19627.0,True,3377.941176470588,8.125021683501084,,-2.8579699999999904e+16,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-loose_seed3_P3_pl5.xlsx,soft12,0.286,,True,256.88,2.18799999999999e+16,0.0,0.0,,5.0,8.0,5.0,36841.0,few,loose,,,,scn_few-loose_seed3_P3_pl5.xlsx,soft12,scn_few-loose_seed3_P3_pl5.xlsx,soft12,1153.0,,True,,57091.0,0.0,0.0,,5.0,8.0,5.0,57091.0,few,loose,7471.0,7576.0,9974.0,True,4031.4685314685316,8.301885988431344,,-2.187999999994281e+16,0.0,0.0,,True,False,False,False,False,False
scn_few-loose_seed3_P3_pl5.xlsx,soft,0.284,,True,256.88,2.18799999999999e+16,0.0,0.0,,5.0,8.0,5.0,36841.0,few,loose,,,,scn_few-loose_seed3_P3_pl5.xlsx,soft,scn_few-loose_seed3_P3_pl5.xlsx,soft,1051.0,,True,,57091.0,0.0,0.0,,5.0,8.0,5.0,57091.0,few,loose,7471.0,7582.0,9977.0,True,3700.704225352113,8.216278411697882,,-2.187999999994281e+16,0.0,0.0,,True,False,False,False,False,False
scn_few-loose_seed3_P3_pl5.xlsx,medium,0.389,,True,256.88,2.18799999999999e+16,0.0,0.0,0.0,5.0,8.0,5.0,36841.0,few,loose,,,,scn_few-loose_seed3_P3_pl5.xlsx,medium,scn_few-loose_seed3_P3_pl5.xlsx,medium,1194.0,,True,,57091.0,0.0,0.0,0.0,5.0,8.0,5.0,57091.0,few,loose,7556.0,7667.0,10317.0,True,3069.408740359897,8.029240229316239,,-2.187999999994281e+16,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-loose_seed3_P3_pl5.xlsx,hard,0.367,,True,256.88,2.18799999999999e+16,0.0,0.0,0.0,5.0,8.0,5.0,36841.0,few,loose,,,,scn_few-loose_seed3_P3_pl5.xlsx,hard,scn_few-loose_seed3_P3_pl5.xlsx,hard,1.33,,True,,57091.0,0.0,0.0,0.0,5.0,8.0,5.0,57091.0,few,loose,7561.0,7672.0,10322.0,True,3.623978201634878,1.2875723731612292,,-2.187999999994281e+16,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-loose_seed4_P3_pl5.xlsx,soft12,0.608,,True,361.45,36.45,0.0,0.0,,5.0,10.0,5.0,54748.0,few,loose,,,,scn_few-loose_seed4_P3_pl5.xlsx,soft12,scn_few-loose_seed4_P3_pl5.xlsx,soft12,1522.0,,True,,78738.0,0.0,0.0,,5.0,10.0,5.0,78738.0,few,loose,10845.0,10974.0,14303.0,True,2503.2894736842104,7.825360935437601,,78701.55,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed4_P3_pl5.xlsx,soft,0.474,,True,361.45,36.45,0.0,0.0,,5.0,10.0,5.0,54748.0,few,loose,,,,scn_few-loose_seed4_P3_pl5.xlsx,soft,scn_few-loose_seed4_P3_pl5.xlsx,soft,1379.0,,True,,78738.0,0.0,0.0,,5.0,10.0,5.0,78738.0,few,loose,10845.0,10980.0,14306.0,True,2909.282700421941,7.975661835080363,,78701.55,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed4_P3_pl5.xlsx,medium,0.565,,True,3686299999999990.0,436299999999996.0,0.0,0.0,0.0,5.0,10.0,5.0,54748.0,few,loose,,,,scn_few-loose_seed4_P3_pl5.xlsx,medium,scn_few-loose_seed4_P3_pl5.xlsx,medium,1414.0,,True,,78738.0,0.0,0.0,0.0,5.0,10.0,5.0,78738.0,few,loose,11005.0,11140.0,14946.0,True,2502.6548672566373,7.825107394292214,,-436299999921258.0,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-loose_seed4_P3_pl5.xlsx,hard,0.54,,True,361.45,36.45,0.0,0.0,0.0,5.0,10.0,5.0,54748.0,few,loose,,,,scn_few-loose_seed4_P3_pl5.xlsx,hard,scn_few-loose_seed4_P3_pl5.xlsx,hard,1491.0,,True,,78738.0,0.0,0.0,0.0,5.0,10.0,5.0,78738.0,few,loose,11010.0,11145.0,14951.0,True,2761.111111111111,7.923388454188555,,78701.55,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed5_P3_pl5.xlsx,soft12,0.408,,True,342.08,32.08,0.0,0.0,,5.0,9.0,5.0,51623.0,few,loose,,,,scn_few-loose_seed5_P3_pl5.xlsx,soft12,scn_few-loose_seed5_P3_pl5.xlsx,soft12,1431.0,,True,,75523.0,0.0,0.0,,5.0,9.0,5.0,75523.0,few,loose,9882.0,9999.0,13039.0,True,3507.3529411764707,8.162616884134426,,75490.92,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed5_P3_pl5.xlsx,soft,0.433,,True,342.08,32.08,0.0,0.0,,5.0,9.0,5.0,51623.0,few,loose,,,,scn_few-loose_seed5_P3_pl5.xlsx,soft,scn_few-loose_seed5_P3_pl5.xlsx,soft,1276.0,,True,,75523.0,0.0,0.0,,5.0,9.0,5.0,75523.0,few,loose,9882.0,10005.0,13042.0,True,2946.8822170900694,7.988503014884382,,75490.92,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed5_P3_pl5.xlsx,medium,0.417,,True,342.08,32.08,0.0,0.0,0.0,5.0,9.0,5.0,51623.0,few,loose,,,,scn_few-loose_seed5_P3_pl5.xlsx,medium,scn_few-loose_seed5_P3_pl5.xlsx,medium,1321.0,,True,,75523.0,0.0,0.0,0.0,5.0,9.0,5.0,75523.0,few,loose,10002.0,10125.0,13522.0,True,3167.865707434053,8.06081336170566,,75490.92,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed5_P3_pl5.xlsx,hard,0.439,,True,342.08,32.08,0.0,0.0,0.0,5.0,9.0,5.0,51623.0,few,loose,,,,scn_few-loose_seed5_P3_pl5.xlsx,hard,scn_few-loose_seed5_P3_pl5.xlsx,hard,1365.0,,True,,75523.0,0.0,0.0,0.0,5.0,9.0,5.0,75523.0,few,loose,10007.0,10130.0,13527.0,True,3109.3394077448747,8.042165573526026,,75490.92,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed6_P3_pl5.xlsx,soft12,0.542,,True,387.32,37.32,0.0,0.0,,5.0,11.0,5.0,59941.0,few,loose,,,,scn_few-loose_seed6_P3_pl5.xlsx,soft12,scn_few-loose_seed6_P3_pl5.xlsx,soft12,1701.0,,True,,84271.0,0.0,0.0,,5.0,11.0,5.0,84271.0,few,loose,12205.0,12346.0,16061.0,True,3138.3763837638376,8.051460869938353,,84233.68,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed6_P3_pl5.xlsx,soft,0.795,,True,387.32,37.32,0.0,0.0,,5.0,11.0,5.0,59941.0,few,loose,,,,scn_few-loose_seed6_P3_pl5.xlsx,soft,scn_few-loose_seed6_P3_pl5.xlsx,soft,2357.0,,True,,84271.0,0.0,0.0,,5.0,11.0,5.0,84271.0,few,loose,12205.0,12352.0,16064.0,True,2964.779874213836,7.994558067263936,,84233.68,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed6_P3_pl5.xlsx,medium,0.634,,True,387.32,37.32,0.0,0.0,0.0,5.0,11.0,5.0,59941.0,few,loose,,,,scn_few-loose_seed6_P3_pl5.xlsx,medium,scn_few-loose_seed6_P3_pl5.xlsx,medium,1735.0,,True,,84271.0,0.0,0.0,0.0,5.0,11.0,5.0,84271.0,few,loose,12400.0,12547.0,16844.0,True,2736.5930599369085,7.914469016925871,,84233.68,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed6_P3_pl5.xlsx,hard,0.591,,True,387.32,37.32,0.0,0.0,0.0,5.0,11.0,5.0,59941.0,few,loose,,,,scn_few-loose_seed6_P3_pl5.xlsx,hard,scn_few-loose_seed6_P3_pl5.xlsx,hard,2747.0,,True,,84271.0,0.0,0.0,0.0,5.0,11.0,5.0,84271.0,few,loose,12405.0,12552.0,16849.0,True,4648.054145516075,8.444203947671312,,84233.68,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed7_P3_pl5.xlsx,soft12,0.523,,True,341.85,31.85,0.0,0.0,,5.0,11.0,5.0,51671.0,few,loose,,,,scn_few-loose_seed7_P3_pl5.xlsx,soft12,scn_few-loose_seed7_P3_pl5.xlsx,soft12,2591.0,,True,,74691.0,0.0,0.0,,5.0,11.0,5.0,74691.0,few,loose,11055.0,11196.0,14661.0,True,4954.110898661567,8.507972995479324,,74659.15,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed7_P3_pl5.xlsx,soft,0.468,,True,341.85,31.85,0.0,0.0,,5.0,11.0,5.0,51671.0,few,loose,,,,scn_few-loose_seed7_P3_pl5.xlsx,soft,scn_few-loose_seed7_P3_pl5.xlsx,soft,2735.0,,True,,74691.0,0.0,0.0,,5.0,11.0,5.0,74691.0,few,loose,11055.0,11202.0,14664.0,True,5844.017094017094,8.673173697920571,,74659.15,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed7_P3_pl5.xlsx,medium,0.487,,True,341.85,31.85,0.0,0.0,0.0,5.0,11.0,5.0,51671.0,few,loose,,,,scn_few-loose_seed7_P3_pl5.xlsx,medium,scn_few-loose_seed7_P3_pl5.xlsx,medium,2659.0,,True,,74691.0,0.0,0.0,0.0,5.0,11.0,5.0,74691.0,few,loose,11255.0,11402.0,15464.0,True,5459.9589322381935,8.605196547142567,,74659.15,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed7_P3_pl5.xlsx,hard,0.634,,True,343.2,33.2,0.0,0.0,0.0,5.0,11.0,5.0,51671.0,few,loose,,,,scn_few-loose_seed7_P3_pl5.xlsx,hard,scn_few-loose_seed7_P3_pl5.xlsx,hard,2514.0,,True,,74691.0,0.0,0.0,0.0,5.0,11.0,5.0,74691.0,few,loose,11260.0,11407.0,15469.0,True,3965.299684542587,8.285336713695104,,74657.8,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed8_P3_pl5.xlsx,soft12,0.427,,True,315.55,25.55,0.0,0.0,,5.0,9.0,5.0,47597.0,few,loose,,,,scn_few-loose_seed8_P3_pl5.xlsx,soft12,scn_few-loose_seed8_P3_pl5.xlsx,soft12,2143.0,,True,,69467.0,0.0,0.0,,5.0,9.0,5.0,69467.0,few,loose,9252.0,9369.0,12259.0,True,5018.735362997658,8.52093326122709,,69441.45,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed8_P3_pl5.xlsx,soft,0.384,,True,315.55,25.55,0.0,0.0,,5.0,9.0,5.0,47597.0,few,loose,,,,scn_few-loose_seed8_P3_pl5.xlsx,soft,scn_few-loose_seed8_P3_pl5.xlsx,soft,3158.0,,True,,69467.0,0.0,0.0,,5.0,9.0,5.0,69467.0,few,loose,9252.0,9375.0,12262.0,True,8223.958333333334,9.014806921209997,,69441.45,0.0,0.0,,True,False,True,False,False,False
scn_few-loose_seed8_P3_pl5.xlsx,medium,0.524,,True,315.55,25.55,0.0,0.0,0.0,5.0,9.0,5.0,47597.0,few,loose,,,,scn_few-loose_seed8_P3_pl5.xlsx,medium,scn_few-loose_seed8_P3_pl5.xlsx,medium,2156.0,,True,,69467.0,0.0,0.0,0.0,5.0,9.0,5.0,69467.0,few,loose,9367.0,9490.0,12722.0,True,4114.503816793893,8.322273526689983,,69441.45,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed8_P3_pl5.xlsx,hard,0.439,,True,315.55,25.55,0.0,0.0,0.0,5.0,9.0,5.0,47597.0,few,loose,,,,scn_few-loose_seed8_P3_pl5.xlsx,hard,scn_few-loose_seed8_P3_pl5.xlsx,hard,1951.0,,True,,69467.0,0.0,0.0,0.0,5.0,9.0,5.0,69467.0,few,loose,9372.0,9495.0,12727.0,True,4444.191343963554,8.399353206530076,,69441.45,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-loose_seed9_P3_pl5.xlsx,soft12,0.611,,True,393632.0,4.3632e+16,0.0,0.0,,5.0,12.0,5.0,59.92,few,loose,,,,scn_few-loose_seed9_P3_pl5.xlsx,soft12,scn_few-loose_seed9_P3_pl5.xlsx,soft12,2992.0,,True,,83.15,0.0,0.0,,5.0,12.0,5.0,83.15,few,loose,12807.0,12960.0,16908.0,True,4896.890343698855,8.49635565890491,,-4.363199999999992e+16,0.0,0.0,,True,False,False,False,False,False
scn_few-loose_seed9_P3_pl5.xlsx,soft,0.768,,True,393632.0,4.3632e+16,0.0,0.0,,5.0,12.0,5.0,59.92,few,loose,,,,scn_few-loose_seed9_P3_pl5.xlsx,soft,scn_few-loose_seed9_P3_pl5.xlsx,soft,2719.0,,True,,83.15,0.0,0.0,,5.0,12.0,5.0,83.15,few,loose,12807.0,12966.0,16911.0,True,3540.3645833333335,8.171984990466935,,-4.363199999999992e+16,0.0,0.0,,True,False,False,False,False,False
scn_few-loose_seed9_P3_pl5.xlsx,medium,0.588,,True,393632.0,4.3632e+16,0.0,0.0,0.0,5.0,12.0,5.0,59.92,few,loose,,,,scn_few-loose_seed9_P3_pl5.xlsx,medium,scn_few-loose_seed9_P3_pl5.xlsx,medium,3091.0,,True,,83.15,0.0,0.0,0.0,5.0,12.0,5.0,83.15,few,loose,13042.0,13201.0,17851.0,True,5256.802721088436,8.567278273215626,,-4.363199999999992e+16,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-loose_seed9_P3_pl5.xlsx,hard,0.645,,True,393632.0,4.3632e+16,0.0,0.0,0.0,5.0,12.0,5.0,59.92,few,loose,,,,scn_few-loose_seed9_P3_pl5.xlsx,hard,scn_few-loose_seed9_P3_pl5.xlsx,hard,3309.0,,True,,83.15,0.0,0.0,0.0,5.0,12.0,5.0,83.15,few,loose,13047.0,13206.0,17856.0,True,5130.232558139534,8.542906270107977,,-4.363199999999992e+16,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-tight_seed10_P2_pl5.xlsx,soft12,1152.0,,True,700604.0,105604.0,0.0,0.0,,5.0,19.0,5.0,108371.0,few,tight,,,,scn_few-tight_seed10_P2_pl5.xlsx,soft12,scn_few-tight_seed10_P2_pl5.xlsx,soft12,5723.0,,True,,1.32370999999999e+16,0.0,0.0,,5.0,19.0,5.0,1.32370999999999e+16,few,tight,26037.0,26274.0,33869.0,True,4.967881944444445,1.6029935811532658,,1.3237099999894296e+16,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed10_P2_pl5.xlsx,soft,1127.0,,True,700604.0,105604.0,0.0,0.0,,5.0,19.0,5.0,108371.0,few,tight,,,,scn_few-tight_seed10_P2_pl5.xlsx,soft,scn_few-tight_seed10_P2_pl5.xlsx,soft,4803.0,,True,,1.32370999999999e+16,0.0,0.0,,5.0,19.0,5.0,1.32370999999999e+16,few,tight,26037.0,26280.0,33872.0,True,4.261756876663709,1.4496814876250481,,1.3237099999894296e+16,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed10_P2_pl5.xlsx,medium,1151.0,,True,700604.0,105604.0,0.0,0.0,0.0,5.0,19.0,5.0,108371.0,few,tight,,,,scn_few-tight_seed10_P2_pl5.xlsx,medium,scn_few-tight_seed10_P2_pl5.xlsx,medium,5983.0,,True,,1.32370999999999e+16,0.0,0.0,0.0,5.0,19.0,5.0,1.32370999999999e+16,few,tight,26597.0,26840.0,36112.0,True,5.198088618592529,1.6482909846681493,,1.3237099999894296e+16,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed10_P2_pl5.xlsx,hard,1191.0,,True,700604.0,105604.0,0.0,0.0,0.0,5.0,19.0,5.0,108371.0,few,tight,,,,scn_few-tight_seed10_P2_pl5.xlsx,hard,scn_few-tight_seed10_P2_pl5.xlsx,hard,5634.0,,True,,1.32370999999999e+16,0.0,0.0,0.0,5.0,19.0,5.0,1.32370999999999e+16,few,tight,26602.0,26845.0,36117.0,True,4.730478589420655,1.5540263790810178,,1.3237099999894296e+16,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed11_P2_pl5.xlsx,soft12,1165.0,,True,677345.0,102345.0,0.0,0.0,,5.0,15.0,5.0,104659.0,few,tight,,,,scn_few-tight_seed11_P2_pl5.xlsx,soft12,scn_few-tight_seed11_P2_pl5.xlsx,soft12,4518.0,,True,,131139.0,0.0,0.0,,5.0,15.0,5.0,131139.0,few,tight,21570.0,21759.0,27813.0,True,3.8781115879828327,1.3553483310281476,,28794.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed11_P2_pl5.xlsx,soft,0.883,,True,677345.0,102345.0,0.0,0.0,,5.0,15.0,5.0,104659.0,few,tight,,,,scn_few-tight_seed11_P2_pl5.xlsx,soft,scn_few-tight_seed11_P2_pl5.xlsx,soft,4413.0,,True,,131139.0,0.0,0.0,,5.0,15.0,5.0,131139.0,few,tight,21570.0,21765.0,27816.0,True,4997.734994337486,8.516740087647724,,28794.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed11_P2_pl5.xlsx,medium,1027.0,,True,677345.0,102345.0,0.0,0.0,0.0,5.0,15.0,5.0,104659.0,few,tight,,,,scn_few-tight_seed11_P2_pl5.xlsx,medium,scn_few-tight_seed11_P2_pl5.xlsx,medium,6764.0,,True,,131139.0,0.0,0.0,0.0,5.0,15.0,5.0,131139.0,few,tight,21930.0,22125.0,29256.0,True,6.586173320350536,1.8849725000899127,,28794.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed11_P2_pl5.xlsx,hard,1005.0,,True,677345.0,102345.0,0.0,0.0,0.0,5.0,15.0,5.0,104659.0,few,tight,,,,scn_few-tight_seed11_P2_pl5.xlsx,hard,scn_few-tight_seed11_P2_pl5.xlsx,hard,5769.0,,True,,131139.0,0.0,0.0,0.0,5.0,15.0,5.0,131139.0,few,tight,21935.0,22130.0,29261.0,True,5.740298507462686,1.7475112137637132,,28794.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed12_P2_pl5.xlsx,soft12,1032.0,,True,634729.0,94729.0,0.0,0.0,,5.0,15.0,5.0,97301.0,few,tight,,,,scn_few-tight_seed12_P2_pl5.xlsx,soft12,scn_few-tight_seed12_P2_pl5.xlsx,soft12,5772.0,,True,,123971.0,0.0,0.0,,5.0,15.0,5.0,123971.0,few,tight,20490.0,20679.0,26533.0,True,5.593023255813954,1.7215199738522535,,29242.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed12_P2_pl5.xlsx,soft,0.852,,True,634729.0,94729.0,0.0,0.0,,5.0,15.0,5.0,97301.0,few,tight,,,,scn_few-tight_seed12_P2_pl5.xlsx,soft,scn_few-tight_seed12_P2_pl5.xlsx,soft,4678.0,,True,,123971.0,0.0,0.0,,5.0,15.0,5.0,123971.0,few,tight,20490.0,20685.0,26536.0,True,5490.610328638498,8.610794699296946,,29242.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed12_P2_pl5.xlsx,medium,1047.0,,True,634729.0,94729.0,0.0,0.0,0.0,5.0,15.0,5.0,97301.0,few,tight,,,,scn_few-tight_seed12_P2_pl5.xlsx,medium,scn_few-tight_seed12_P2_pl5.xlsx,medium,4898.0,,True,,123971.0,0.0,0.0,0.0,5.0,15.0,5.0,123971.0,few,tight,20850.0,21045.0,27976.0,True,4.678127984718243,1.5428980266415762,,29242.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed12_P2_pl5.xlsx,hard,3712.0,,True,634729.0,94729.0,0.0,0.0,0.0,5.0,15.0,5.0,97301.0,few,tight,,,,scn_few-tight_seed12_P2_pl5.xlsx,hard,scn_few-tight_seed12_P2_pl5.xlsx,hard,5107.0,,True,,123971.0,0.0,0.0,0.0,5.0,15.0,5.0,123971.0,few,tight,20855.0,21050.0,27981.0,True,1.3758081896551724,0.31904133274155266,,29242.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed1_P2_pl5.xlsx,soft12,0.786,,True,610.07,9007000000000000.0,0.0,0.0,,5.0,14.0,5.0,93703.0,few,tight,,,,scn_few-tight_seed1_P2_pl5.xlsx,soft12,scn_few-tight_seed1_P2_pl5.xlsx,soft12,4738.0,,True,,117873.0,0.0,0.0,,5.0,14.0,5.0,117873.0,few,tight,18727.0,18904.0,24284.0,True,6027.989821882951,8.704168871271662,,-9006999999882127.0,0.0,0.0,,True,False,False,False,False,False
scn_few-tight_seed1_P2_pl5.xlsx,soft,0.882,,True,610.07,9007000000000000.0,0.0,0.0,,5.0,14.0,5.0,93703.0,few,tight,,,,scn_few-tight_seed1_P2_pl5.xlsx,soft,scn_few-tight_seed1_P2_pl5.xlsx,soft,5.65,,True,,117873.0,0.0,0.0,,5.0,14.0,5.0,117873.0,few,tight,18727.0,18910.0,24287.0,True,6.405895691609977,1.8572187681336954,,-9006999999882127.0,0.0,0.0,,True,False,False,False,False,False
scn_few-tight_seed1_P2_pl5.xlsx,medium,1038.0,,True,610.07,9007000000000000.0,0.0,0.0,0.0,5.0,14.0,5.0,93703.0,few,tight,,,,scn_few-tight_seed1_P2_pl5.xlsx,medium,scn_few-tight_seed1_P2_pl5.xlsx,medium,5.45,,True,,117873.0,0.0,0.0,0.0,5.0,14.0,5.0,117873.0,few,tight,19027.0,19210.0,25487.0,True,0.005250481695568401,-5.249435455050681,,-9006999999882127.0,0.0,0.0,0.0,False,False,False,False,False,False
scn_few-tight_seed1_P2_pl5.xlsx,hard,1306.0,,True,610.07,9007000000000000.0,0.0,0.0,0.0,5.0,14.0,5.0,93703.0,few,tight,,,,scn_few-tight_seed1_P2_pl5.xlsx,hard,scn_few-tight_seed1_P2_pl5.xlsx,hard,4816.0,,True,,117873.0,0.0,0.0,0.0,5.0,14.0,5.0,117873.0,few,tight,19032.0,19215.0,25492.0,True,3.6875957120980094,1.3049746771522805,,-9006999999882127.0,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-tight_seed2_P2_pl5.xlsx,soft12,1.54,,True,646822.0,96822.0,0.0,0.0,,5.0,16.0,5.0,99328.0,few,tight,,,,scn_few-tight_seed2_P2_pl5.xlsx,soft12,scn_few-tight_seed2_P2_pl5.xlsx,soft12,5.41,,True,,126628.0,0.0,0.0,,5.0,16.0,5.0,126628.0,few,tight,21915.0,22116.0,28391.0,True,3.512987012987013,1.2564666764328525,,29806.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed2_P2_pl5.xlsx,soft,2018.0,,True,646822.0,96822.0,0.0,0.0,,5.0,16.0,5.0,99328.0,few,tight,,,,scn_few-tight_seed2_P2_pl5.xlsx,soft,scn_few-tight_seed2_P2_pl5.xlsx,soft,4979.0,,True,,126628.0,0.0,0.0,,5.0,16.0,5.0,126628.0,few,tight,21915.0,22122.0,28394.0,True,2.467294350842418,0.9031221457286284,,29806.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed2_P2_pl5.xlsx,medium,1219.0,,True,646822.0,96822.0,0.0,0.0,0.0,5.0,16.0,5.0,99328.0,few,tight,,,,scn_few-tight_seed2_P2_pl5.xlsx,medium,scn_few-tight_seed2_P2_pl5.xlsx,medium,5457.0,,True,,126628.0,0.0,0.0,0.0,5.0,16.0,5.0,126628.0,few,tight,22335.0,22542.0,30074.0,True,4.4766201804758,1.4988683377049605,,29806.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed2_P2_pl5.xlsx,hard,1201.0,,True,646822.0,96822.0,0.0,0.0,0.0,5.0,16.0,5.0,99328.0,few,tight,,,,scn_few-tight_seed2_P2_pl5.xlsx,hard,scn_few-tight_seed2_P2_pl5.xlsx,hard,5435.0,,True,,126628.0,0.0,0.0,0.0,5.0,16.0,5.0,126628.0,few,tight,22340.0,22547.0,30079.0,True,4.525395503746878,1.5097049774753262,,29806.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed3_P2_pl5.xlsx,soft12,0.693,,True,502932.0,72932.0,0.0,0.0,,5.0,13.0,5.0,75761.0,few,tight,,,,scn_few-tight_seed3_P2_pl5.xlsx,soft12,scn_few-tight_seed3_P2_pl5.xlsx,soft12,3345.0,,True,,1.08390999999999e+16,0.0,0.0,,5.0,13.0,5.0,1.08390999999999e+16,few,tight,16671.0,16836.0,21689.0,True,4826.839826839827,8.481947252354562,,1.0839099999926968e+16,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed3_P2_pl5.xlsx,soft,0.815,,True,502932.0,72932.0,0.0,0.0,,5.0,13.0,5.0,75761.0,few,tight,,,,scn_few-tight_seed3_P2_pl5.xlsx,soft,scn_few-tight_seed3_P2_pl5.xlsx,soft,3705.0,,True,,1.08390999999999e+16,0.0,0.0,,5.0,13.0,5.0,1.08390999999999e+16,few,tight,16671.0,16842.0,21692.0,True,4546.01226993865,8.422005703471461,,1.0839099999926968e+16,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed3_P2_pl5.xlsx,medium,0.985,,True,502932.0,72932.0,0.0,0.0,0.0,5.0,13.0,5.0,75761.0,few,tight,,,,scn_few-tight_seed3_P2_pl5.xlsx,medium,scn_few-tight_seed3_P2_pl5.xlsx,medium,3992.0,,True,,1.08390999999999e+16,0.0,0.0,0.0,5.0,13.0,5.0,1.08390999999999e+16,few,tight,16931.0,17102.0,22732.0,True,4052.791878172589,8.307161275241402,,1.0839099999926968e+16,0.0,0.0,0.0,True,False,True,False,False,False
