scenario,mode,status,termination,solve_time_s,mipgap,best_bound,objective,Tmax,client_delay_sum,viol_C_sum,client_switches,positions_slack_used,switches_slot_sum,presence_sum,idle_sum,n_jobs,n_planes,n_clients,n_positions,H,model_id,preset,n_vars,n_cons,n_bin,scenario_type,window_tightness,jobs_per_plane_hint,positions_hint,seed,feasible,mipgap_filled
scn_few-tight_seed12_P2_pl5.xlsx,medium,ok,optimal,4898.0,,,,123971.0,0.0,0.0,0.0,,0.0,0.0,670.0,15.0,5.0,3.0,5.0,123971.0,initial,base,21045.0,27976.0,20850.0,few,tight,2.0,5,12.0,True,
scn_few-tight_seed12_P2_pl5.xlsx,hard,ok,optimal,5107.0,,,,123971.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,15.0,5.0,3.0,5.0,123971.0,initial,base,21050.0,27981.0,20855.0,few,tight,2.0,5,12.0,True,
scn_few-tight_seed1_P2_pl5.xlsx,soft12,ok,optimal,4738.0,,,,117873.0,0.0,0.0,,,0.0,0.0,640.0,14.0,5.0,3.0,5.0,117873.0,initial,base,18904.0,24284.0,18727.0,few,tight,2.0,5,1.0,True,
scn_few-tight_seed1_P2_pl5.xlsx,soft,ok,optimal,5.65,,,,117873.0,0.0,0.0,,,0.0,0.0,640.0,14.0,5.0,3.0,5.0,117873.0,initial,base,18910.0,24287.0,18727.0,few,tight,2.0,5,1.0,True,
scn_few-tight_seed1_P2_pl5.xlsx,medium,ok,optimal,5.45,,,,117873.0,0.0,0.0,0.0,,0.0,0.0,640.0,14.0,5.0,3.0,5.0,117873.0,initial,base,19210.0,25487.0,19027.0,few,tight,2.0,5,1.0,True,
scn_few-tight_seed1_P2_pl5.xlsx,hard,ok,optimal,4816.0,,,,117873.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,14.0,5.0,3.0,5.0,117873.0,initial,base,19215.0,25492.0,19032.0,few,tight,2.0,5,1.0,True,
scn_few-tight_seed2_P2_pl5.xlsx,soft12,ok,optimal,5.41,,,,126628.0,0.0,0.0,,,0.0,0.0,685.0,16.0,5.0,3.0,5.0,126628.0,initial,base,22116.0,28391.0,21915.0,few,tight,2.0,5,2.0,True,
scn_few-tight_seed2_P2_pl5.xlsx,soft,ok,optimal,4979.0,,,,126628.0,0.0,0.0,,,0.0,0.0,685.0,16.0,5.0,3.0,5.0,126628.0,initial,base,22122.0,28394.0,21915.0,few,tight,2.0,5,2.0,True,
scn_few-tight_seed2_P2_pl5.xlsx,medium,ok,optimal,5457.0,,,,126628.0,0.0,0.0,0.0,,0.0,0.0,685.0,16.0,5.0,3.0,5.0,126628.0,initial,base,22542.0,30074.0,22335.0,few,tight,2.0,5,2.0,True,
scn_few-tight_seed2_P2_pl5.xlsx,hard,ok,optimal,5435.0,,,,126628.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,16.0,5.0,3.0,5.0,126628.0,initial,base,22547.0,30079.0,22340.0,few,tight,2.0,5,2.0,True,
scn_few-tight_seed3_P2_pl5.xlsx,soft12,ok,optimal,3345.0,,,,1.08390999999999e+16,0.0,0.0,,,0.0,0.0,595.0,13.0,5.0,3.0,5.0,1.08390999999999e+16,initial,base,16836.0,21689.0,16671.0,few,tight,2.0,5,3.0,True,
scn_few-tight_seed3_P2_pl5.xlsx,soft,ok,optimal,3705.0,,,,1.08390999999999e+16,0.0,0.0,,,0.0,0.0,595.0,13.0,5.0,3.0,5.0,1.08390999999999e+16,initial,base,16842.0,21692.0,16671.0,few,tight,2.0,5,3.0,True,
scn_few-tight_seed3_P2_pl5.xlsx,medium,ok,optimal,3992.0,,,,1.08390999999999e+16,0.0,0.0,0.0,,0.0,0.0,595.0,13.0,5.0,3.0,5.0,1.08390999999999e+16,initial,base,17102.0,22732.0,16931.0,few,tight,2.0,5,3.0,True,
scn_few-tight_seed3_P2_pl5.xlsx,hard,ok,optimal,4078.0,,,,1.08390999999999e+16,0.0,0.0,0.0,0.0,0.0,0.0,595.0,13.0,5.0,3.0,5.0,1.08390999999999e+16,initial,base,17107.0,22737.0,16936.0,few,tight,2.0,5,3.0,True,
scn_few-tight_seed4_P2_pl5.xlsx,soft12,ok,optimal,5327.0,,,,128178.0,0.0,0.0,,,0.0,0.0,695.0,17.0,5.0,3.0,5.0,128178.0,initial,base,23460.0,30153.0,23247.0,few,tight,2.0,5,4.0,True,
scn_few-tight_seed4_P2_pl5.xlsx,soft,ok,optimal,6099.0,,,,128178.0,0.0,0.0,,,0.0,0.0,695.0,17.0,5.0,3.0,5.0,128178.0,initial,base,23466.0,30156.0,23247.0,few,tight,2.0,5,4.0,True,
scn_few-tight_seed4_P2_pl5.xlsx,medium,ok,optimal,6955.0,,,,128178.0,0.0,0.0,0.0,,0.0,0.0,695.0,17.0,5.0,3.0,5.0,128178.0,initial,base,23896.0,31876.0,23677.0,few,tight,2.0,5,4.0,True,
scn_few-tight_seed4_P2_pl5.xlsx,hard,ok,optimal,5704.0,,,,128178.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,17.0,5.0,3.0,5.0,128178.0,initial,base,23901.0,31881.0,23682.0,few,tight,2.0,5,4.0,True,
scn_few-tight_seed5_P2_pl5.xlsx,soft12,ok,optimal,4928.0,,,,119024.0,0.0,0.0,,,0.0,0.0,650.0,16.0,5.0,3.0,5.0,119024.0,initial,base,21136.0,27236.0,20935.0,few,tight,2.0,5,5.0,True,
scn_few-tight_seed5_P2_pl5.xlsx,soft,ok,optimal,4.35,,,,119024.0,0.0,0.0,,,0.0,0.0,650.0,16.0,5.0,3.0,5.0,119024.0,initial,base,21142.0,27239.0,20935.0,few,tight,2.0,5,5.0,True,
scn_few-tight_seed5_P2_pl5.xlsx,medium,ok,optimal,2793.0,,,,119024.0,0.0,0.0,0.0,,0.0,0.0,650.0,16.0,5.0,3.0,5.0,119024.0,initial,base,21522.0,28759.0,21315.0,few,tight,2.0,5,5.0,True,
scn_few-tight_seed5_P2_pl5.xlsx,hard,ok,optimal,3127.0,,,,119024.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,16.0,5.0,3.0,5.0,119024.0,initial,base,21527.0,28764.0,21320.0,few,tight,2.0,5,5.0,True,
scn_few-tight_seed6_P2_pl5.xlsx,soft12,ok,optimal,3347.0,,,,129666.0,0.0,0.0,,,0.0,0.0,700.0,15.0,5.0,3.0,5.0,129666.0,initial,base,21489.0,27493.0,21300.0,few,tight,2.0,5,6.0,True,
scn_few-tight_seed6_P2_pl5.xlsx,soft,ok,optimal,4366.0,,,,129666.0,0.0,0.0,,,0.0,0.0,700.0,15.0,5.0,3.0,5.0,129666.0,initial,base,21495.0,27496.0,21300.0,few,tight,2.0,5,6.0,True,
scn_few-tight_seed6_P2_pl5.xlsx,medium,ok,optimal,3263.0,,,,129666.0,0.0,0.0,0.0,,0.0,0.0,700.0,15.0,5.0,3.0,5.0,129666.0,initial,base,21850.0,28916.0,21655.0,few,tight,2.0,5,6.0,True,
scn_few-tight_seed6_P2_pl5.xlsx,hard,ok,optimal,2671.0,,,,129666.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,15.0,5.0,3.0,5.0,129666.0,initial,base,21855.0,28921.0,21660.0,few,tight,2.0,5,6.0,True,
scn_few-tight_seed7_P2_pl5.xlsx,soft12,ok,optimal,2529.0,,,,116651.0,0.0,0.0,,,0.0,0.0,635.0,16.0,5.0,3.0,5.0,116651.0,initial,base,20716.0,26741.0,20515.0,few,tight,2.0,5,7.0,True,
scn_few-tight_seed7_P2_pl5.xlsx,soft,ok,optimal,2844.0,,,,116651.0,0.0,0.0,,,0.0,0.0,635.0,16.0,5.0,3.0,5.0,116651.0,initial,base,20722.0,26744.0,20515.0,few,tight,2.0,5,7.0,True,
scn_few-tight_seed7_P2_pl5.xlsx,medium,ok,optimal,4143.0,,,,116651.0,0.0,0.0,0.0,,0.0,0.0,635.0,16.0,5.0,3.0,5.0,116651.0,initial,base,21102.0,28264.0,20895.0,few,tight,2.0,5,7.0,True,
scn_few-tight_seed7_P2_pl5.xlsx,hard,ok,optimal,5011.0,,,,116651.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,16.0,5.0,3.0,5.0,116651.0,initial,base,21107.0,28269.0,20900.0,few,tight,2.0,5,7.0,True,
scn_few-tight_seed8_P2_pl5.xlsx,soft12,ok,optimal,4841.0,,,,1.25054999999999e+16,0.0,0.0,,,0.0,0.0,680.0,16.0,5.0,3.0,5.0,1.25054999999999e+16,initial,base,21976.0,28226.0,21775.0,few,tight,2.0,5,8.0,True,
scn_few-tight_seed8_P2_pl5.xlsx,soft,ok,optimal,4135.0,,,,1.25054999999999e+16,0.0,0.0,,,0.0,0.0,680.0,16.0,5.0,3.0,5.0,1.25054999999999e+16,initial,base,21982.0,28229.0,21775.0,few,tight,2.0,5,8.0,True,
scn_few-tight_seed8_P2_pl5.xlsx,medium,ok,optimal,4689.0,,,,1.25054999999999e+16,0.0,0.0,0.0,,0.0,0.0,680.0,16.0,5.0,3.0,5.0,1.25054999999999e+16,initial,base,22387.0,29849.0,22180.0,few,tight,2.0,5,8.0,True,
scn_few-tight_seed8_P2_pl5.xlsx,hard,ok,optimal,4796.0,,,,1.25054999999999e+16,0.0,0.0,0.0,0.0,0.0,0.0,680.0,16.0,5.0,3.0,5.0,1.25054999999999e+16,initial,base,22392.0,29854.0,22185.0,few,tight,2.0,5,8.0,True,
scn_few-tight_seed9_P2_pl5.xlsx,soft12,ok,optimal,3585.0,,,,112346.0,0.0,0.0,,,0.0,0.0,615.0,13.0,5.0,3.0,5.0,112346.0,initial,base,17336.0,22289.0,17171.0,few,tight,2.0,5,9.0,True,
scn_few-tight_seed9_P2_pl5.xlsx,soft,ok,optimal,4443.0,,,,112346.0,0.0,0.0,,,0.0,0.0,615.0,13.0,5.0,3.0,5.0,112346.0,initial,base,17342.0,22292.0,17171.0,few,tight,2.0,5,9.0,True,
scn_few-tight_seed9_P2_pl5.xlsx,medium,ok,optimal,4.77,,,,112346.0,0.0,0.0,0.0,,0.0,0.0,615.0,13.0,5.0,3.0,5.0,112346.0,initial,base,17602.0,23332.0,17431.0,few,tight,2.0,5,9.0,True,
scn_few-tight_seed9_P2_pl5.xlsx,hard,ok,optimal,3825.0,,,,112346.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,13.0,5.0,3.0,5.0,112346.0,initial,base,17607.0,23337.0,17436.0,few,tight,2.0,5,9.0,True,
scn_heavy-tight_seed1_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,1.0,False,
scn_heavy-tight_seed1_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,1.0,False,
scn_heavy-tight_seed1_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,1.0,False,
scn_heavy-tight_seed1_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,1.0,False,
scn_heavy-tight_seed2_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,2.0,False,
scn_heavy-tight_seed2_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,2.0,False,
scn_heavy-tight_seed2_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,2.0,False,
scn_heavy-tight_seed2_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,2.0,False,
scn_heavy-tight_seed3_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,3.0,False,
scn_heavy-tight_seed3_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,3.0,False,
scn_heavy-tight_seed3_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,3.0,False,
scn_heavy-tight_seed3_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,3.0,False,
scn_heavy-tight_seed4_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,4.0,False,
scn_heavy-tight_seed4_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,4.0,False,
scn_heavy-tight_seed4_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,4.0,False,
scn_heavy-tight_seed4_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,4.0,False,
scn_heavy-tight_seed5_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,5.0,False,
scn_heavy-tight_seed5_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,5.0,False,
scn_heavy-tight_seed5_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,5.0,False,
scn_heavy-tight_seed5_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,5.0,False,
scn_heavy-tight_seed6_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,6.0,False,
scn_heavy-tight_seed6_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,6.0,False,
scn_heavy-tight_seed6_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,6.0,False,
scn_heavy-tight_seed6_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,6.0,False,
scn_heavy-tight_seed7_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,7.0,False,
scn_heavy-tight_seed7_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,7.0,False,
scn_heavy-tight_seed7_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,7.0,False,
scn_heavy-tight_seed7_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,7.0,False,
scn_heavy-tight_seed8_P4_pl30.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,8.0,False,
scn_heavy-tight_seed8_P4_pl30.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,8.0,False,
scn_heavy-tight_seed8_P4_pl30.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,8.0,False,
scn_heavy-tight_seed8_P4_pl30.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,unknown,tight,4.0,30,8.0,False,
scn_many-medium_seed10_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,10.0,False,
scn_many-medium_seed10_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,10.0,False,
scn_many-medium_seed10_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,10.0,False,
scn_many-medium_seed10_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,10.0,False,
scn_many-medium_seed11_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,11.0,False,
scn_many-medium_seed11_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,11.0,False,
scn_many-medium_seed11_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,11.0,False,
scn_many-medium_seed11_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,11.0,False,
scn_many-medium_seed12_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,12.0,False,
scn_many-medium_seed12_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,12.0,False,
scn_many-medium_seed12_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,12.0,False,
scn_many-medium_seed12_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,12.0,False,
scn_many-medium_seed1_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,1.0,False,
scn_many-medium_seed1_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,1.0,False,
scn_many-medium_seed1_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,1.0,False,
scn_many-medium_seed1_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,1.0,False,
scn_many-medium_seed2_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,2.0,False,
scn_many-medium_seed2_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,2.0,False,
scn_many-medium_seed2_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,2.0,False,
scn_many-medium_seed2_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,2.0,False,
scn_many-medium_seed3_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,3.0,False,
scn_many-medium_seed3_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,3.0,False,
scn_many-medium_seed3_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,3.0,False,
scn_many-medium_seed3_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,3.0,False,
scn_many-medium_seed4_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,4.0,False,
scn_many-medium_seed4_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,4.0,False,
scn_many-medium_seed4_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,4.0,False,
scn_many-medium_seed4_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,4.0,False,
scn_many-medium_seed5_P5_pl20.xlsx,soft12,ok,optimal,29515.0,,,,84573.0,0.0,0.0,,,0.0,0.0,1900.0,35.0,20.0,6.0,5.0,84573.0,initial,base,51742.0,74696.0,51295.0,many,mix,5.0,20,5.0,True,
scn_many-medium_seed5_P5_pl20.xlsx,soft,ok,optimal,29.57,,,,84573.0,0.0,0.0,,,0.0,0.0,1900.0,35.0,20.0,6.0,5.0,84573.0,initial,base,51754.0,74702.0,51295.0,many,mix,5.0,20,5.0,True,
scn_many-medium_seed5_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,5.0,False,
scn_many-medium_seed5_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,5.0,False,
scn_many-medium_seed6_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,6.0,False,
scn_many-medium_seed6_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,6.0,False,
scn_many-medium_seed6_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,6.0,False,
scn_many-medium_seed6_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,6.0,False,
scn_many-medium_seed7_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,7.0,False,
scn_many-medium_seed7_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,7.0,False,
scn_many-medium_seed7_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,7.0,False,
scn_many-medium_seed7_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,7.0,False,
scn_many-medium_seed8_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,8.0,False,
scn_many-medium_seed8_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,8.0,False,
scn_many-medium_seed8_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,8.0,False,
scn_many-medium_seed8_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,8.0,False,
scn_many-medium_seed9_P5_pl20.xlsx,soft12,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,9.0,False,
scn_many-medium_seed9_P5_pl20.xlsx,soft,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,9.0,False,
scn_many-medium_seed9_P5_pl20.xlsx,medium,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,9.0,False,
scn_many-medium_seed9_P5_pl20.xlsx,hard,ERROR,Cannot load a SolverResults object with bad status: aborted,,,,,,,,,,,,,,,,,,initial,base,,,,many,mix,5.0,20,9.0,False,
