file,preset,mode,solver_preset,solve_time_s,status,termination,tag,objective,best_bound,gap_calc,Tmax,client_delay_sum,viol_C_sum,client_switches,positions_slack_used,n_positions,n_jobs,n_planes,n_clients,H
scn_many-medium_seed7_P5_pl20.xlsx,many-medium,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed7_P5_pl20.xlsx,many-medium,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed7_P5_pl20.xlsx,many-medium,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed7_P5_pl20.xlsx,many-medium,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed7_P5_pl20.xlsx,many-medium,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed8_P5_pl20.xlsx,many-medium,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_many-medium_seed9_P5_pl20.xlsx,many-medium,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
