scenario;mode;preset;status;termination;solve_time_s;mipgap;best_bound;objective;Tmax;client_delay_sum;viol_C_sum;client_switches;positions_slack_used;switches_slot_sum;presence_sum;idle_sum;n_jobs;n_planes;n_clients;n_positions;H
scn_few-tight_seed3_P2_pl5.xlsx;hard;base;ok;optimal;0.727;;502.932;502.932;72.932;0.0;0.0;0.0;0.0;0.0;0.0;430.0;13;5;3;5;75.761
scn_few-tight_seed3_P2_pl5.xlsx;hard;fast;ok;optimal;0.765;;502.932;502.932;72.932;0.0;0.0;0.0;0.0;0.0;0.0;430.0;13;5;3;5;75.761
scn_few-tight_seed3_P2_pl5.xlsx;hard;feasible;ok;optimal;0.887;;502.932;502.932;72.932;0.0;0.0;0.0;0.0;0.0;0.0;430.0;13;5;3;5;75.761
scn_few-tight_seed4_P2_pl5.xlsx;soft12;base;ok;optimal;1.306;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;soft12;fast;ok;optimal;1.146;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;soft12;feasible;ok;optimal;1.145;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;soft;base;ok;optimal;1.006;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;soft;fast;ok;optimal;1.43;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;soft;feasible;ok;optimal;1.328;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;medium;base;ok;optimal;1.098;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;0.0;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;medium;fast;ok;optimal;1.498;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;0.0;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;medium;feasible;ok;optimal;2.293;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;0.0;;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;hard;base;ok;optimal;1.705;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;0.0;0.0;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;hard;fast;ok;optimal;1.574;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;0.0;0.0;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed4_P2_pl5.xlsx;hard;feasible;ok;optimal;1.252;;659.18;6.591.800.000.000.000;9.917.999.999.999.990;0.0;0.0;0.0;0.0;0.0;0.0;560.0;17;5;3;5;101.358
scn_few-tight_seed5_P2_pl5.xlsx;soft12;base;ok;optimal;0.883;;605.177;605.177;90.177;0.0;0.0;;;0.0;515.0;0.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;soft12;fast;ok;optimal;0.936;;605.177;605.177;90.177;0.0;0.0;;;0.0;515.0;0.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;soft12;feasible;ok;optimal;0.945;;605.177;605.177;90.177;0.0;0.0;;;0.0;515.0;0.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;soft;base;ok;optimal;1.038;;605.177;605.177;90.177;0.0;0.0;;;0.0;515.0;0.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;soft;fast;ok;optimal;1.023;;605.177;605.177;90.177;0.0;0.0;;;0.0;515.0;0.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;soft;feasible;ok;optimal;1.676;;605.177;605.177;90.177;0.0;0.0;;;0.0;515.0;0.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;medium;base;ok;optimal;1.277;;605.177;605.177;90.177;0.0;0.0;0.0;;0.0;0.0;515.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;medium;fast;ok;optimal;1.583;;605.177;605.177;90.177;0.0;0.0;0.0;;0.0;0.0;515.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;medium;feasible;ok;optimal;1.188;;605.177;605.177;90.177;0.0;0.0;0.0;;0.0;0.0;515.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;hard;base;ok;optimal;0.938;;605.177;605.177;90.177;0.0;0.0;0.0;0.0;0.0;0.0;515.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;hard;fast;ok;optimal;1.066;;605.177;605.177;90.177;0.0;0.0;0.0;0.0;0.0;0.0;515.0;16;5;3;5;92.424
scn_few-tight_seed5_P2_pl5.xlsx;hard;feasible;ok;optimal;1.028;;605.177;605.177;90.177;0.0;0.0;0.0;0.0;0.0;0.0;515.0;16;5;3;5;92.424
scn_few-tight_seed6_P2_pl5.xlsx;soft12;base;warning;infeasible;0.632;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;soft12;fast;warning;infeasible;0.789;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;soft12;feasible;warning;infeasible;1.875;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;soft;base;warning;infeasible;0.692;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;soft;fast;warning;infeasible;0.734;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;soft;feasible;warning;infeasible;0.625;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;medium;base;warning;infeasible;0.648;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;medium;fast;warning;infeasible;0.705;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;medium;feasible;warning;infeasible;0.677;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;hard;base;warning;infeasible;0.814;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;hard;fast;warning;infeasible;0.689;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed6_P2_pl5.xlsx;hard;feasible;warning;infeasible;0.673;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15;5;3;5;102.366
scn_few-tight_seed7_P2_pl5.xlsx;soft12;base;ok;optimal;0.845;;5.938.620.000.000.000;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;;;0.0;505.0;0.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;soft12;fast;ok;optimal;0.961;;5.938.620.000.000.000;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;;;0.0;505.0;0.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;soft12;feasible;ok;optimal;1.066;;5.938.620.000.000.000;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;;;0.0;505.0;0.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;soft;base;ok;optimal;0.905;;5.938.620.000.000.000;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;;;0.0;505.0;0.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;soft;fast;ok;optimal;0.892;;5.938.620.000.000.000;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;;;0.0;505.0;0.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;soft;feasible;ok;optimal;0.965;;5.938.620.000.000.000;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;;;0.0;505.0;0.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;medium;base;ok;optimal;0.883;;593.862;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;0.0;;0.0;0.0;505.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;medium;fast;ok;optimal;1.184;;593.862;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;0.0;;0.0;0.0;505.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;medium;feasible;ok;optimal;1.019;;593.862;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;0.0;;0.0;0.0;505.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;hard;base;ok;optimal;0.891;;593.862;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;0.0;0.0;0.0;0.0;505.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;hard;fast;ok;optimal;1.12;;593.862;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;0.0;0.0;0.0;0.0;505.0;16;5;3;5;90.961
scn_few-tight_seed7_P2_pl5.xlsx;hard;feasible;ok;optimal;1.789;;593.862;5.938.620.000.000.000;8.886.200.000.000.000;0.0;0.0;0.0;0.0;0.0;0.0;505.0;16;5;3;5;90.961
scn_few-tight_seed8_P2_pl5.xlsx;soft12;base;warning;infeasible;0.771;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;soft12;fast;warning;infeasible;0.637;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;soft12;feasible;warning;infeasible;0.741;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;soft;base;warning;infeasible;1.138;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;soft;fast;warning;infeasible;1.79;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;soft;feasible;warning;infeasible;1.457;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;medium;base;warning;infeasible;1.312;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;medium;fast;warning;infeasible;0.942;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;medium;feasible;warning;infeasible;0.959;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;hard;base;warning;infeasible;0.712;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;hard;fast;warning;infeasible;0.679;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed8_P2_pl5.xlsx;hard;feasible;warning;infeasible;0.697;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;5;3;5;98.785
scn_few-tight_seed9_P2_pl5.xlsx;soft12;base;warning;infeasible;0.518;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;soft12;fast;warning;infeasible;0.585;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;soft12;feasible;warning;infeasible;0.501;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;soft;base;warning;infeasible;0.492;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;soft;fast;warning;infeasible;0.502;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;soft;feasible;warning;infeasible;0.489;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;medium;base;warning;infeasible;0.545;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;medium;fast;warning;infeasible;0.511;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;medium;feasible;warning;infeasible;0.52;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;hard;base;warning;infeasible;0.513;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;hard;fast;warning;infeasible;0.548;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;5;3;5;86.406
scn_few-tight_seed9_P2_pl5.xlsx;hard;feasible;warning;infeasible;0.579;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;5;3;5;86.406
scn_heavy-tight_seed1_P4_pl30.xlsx;soft12;base;warning;infeasible;17.089;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;soft12;fast;warning;infeasible;20.105;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;soft12;feasible;warning;infeasible;19.809;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;soft;base;warning;infeasible;21.362;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;soft;fast;warning;infeasible;20.77;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;soft;feasible;warning;infeasible;22.691;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;medium;base;warning;infeasible;24.149;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;medium;fast;warning;infeasible;25.391;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;medium;feasible;warning;infeasible;23.574;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;hard;base;warning;infeasible;20.89;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;hard;fast;warning;infeasible;28.679;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed1_P4_pl30.xlsx;hard;feasible;warning;infeasible;26.443;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95;30;8;5;202.482
scn_heavy-tight_seed2_P4_pl30.xlsx;soft12;base;warning;infeasible;20.271;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;soft12;fast;warning;infeasible;20.179;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;soft12;feasible;warning;infeasible;23.237;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;soft;base;warning;infeasible;16.589;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;soft;fast;warning;infeasible;21.931;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;soft;feasible;warning;infeasible;21.931;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;medium;base;warning;infeasible;27.906;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;medium;fast;warning;infeasible;28.072;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;medium;feasible;warning;infeasible;26.982;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;hard;base;warning;infeasible;24.737;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;hard;fast;warning;infeasible;25.02;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed2_P4_pl30.xlsx;hard;feasible;warning;infeasible;26.975;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92;30;8;5;201.798
scn_heavy-tight_seed3_P4_pl30.xlsx;soft12;base;warning;infeasible;15.02;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;soft12;fast;warning;infeasible;18.928;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;soft12;feasible;warning;infeasible;18.185;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;soft;base;warning;infeasible;15.757;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;soft;fast;warning;infeasible;21.248;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;soft;feasible;warning;infeasible;17.968;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;medium;base;warning;infeasible;19.052;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;medium;fast;warning;infeasible;29.378;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;medium;feasible;warning;infeasible;24.966;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;hard;base;warning;infeasible;21.043;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;hard;fast;warning;infeasible;24.393;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed3_P4_pl30.xlsx;hard;feasible;warning;infeasible;24.532;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;30;8;5;193.856
scn_heavy-tight_seed4_P4_pl30.xlsx;soft12;base;warning;infeasible;17.127;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;soft12;fast;warning;infeasible;22.774;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;soft12;feasible;warning;infeasible;18.633;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;soft;base;warning;infeasible;14.708;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;soft;fast;warning;infeasible;19.62;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;soft;feasible;warning;infeasible;20.242;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;medium;base;warning;infeasible;19.912;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;medium;fast;warning;infeasible;26.34;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;medium;feasible;warning;infeasible;27.923;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;hard;base;warning;infeasible;22.237;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;hard;fast;warning;infeasible;25.971;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed4_P4_pl30.xlsx;hard;feasible;warning;infeasible;24.597;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;30;8;5;198.971
scn_heavy-tight_seed5_P4_pl30.xlsx;soft12;base;warning;infeasible;16.746;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;soft12;fast;warning;infeasible;22.786;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;soft12;feasible;warning;infeasible;20.891;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;soft;base;warning;infeasible;16.594;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;soft;fast;warning;infeasible;22.903;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;soft;feasible;warning;infeasible;20.995;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;medium;base;warning;infeasible;23.641;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;medium;fast;warning;infeasible;27.282;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;medium;feasible;warning;infeasible;26.916;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;hard;base;warning;infeasible;24.122;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;hard;fast;warning;infeasible;33.799;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed5_P4_pl30.xlsx;hard;feasible;warning;infeasible;26.028;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90;30;8;5;196.27
scn_heavy-tight_seed6_P4_pl30.xlsx;soft12;base;warning;infeasible;19.102;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;soft12;fast;warning;infeasible;19.983;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;soft12;feasible;warning;infeasible;23.625;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;soft;base;warning;infeasible;18.303;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;soft;fast;warning;infeasible;22.415;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;soft;feasible;warning;infeasible;21.033;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;medium;base;warning;infeasible;23.882;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;medium;fast;warning;infeasible;29.569;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;medium;feasible;warning;infeasible;35.749;;inf;inf;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;hard;base;warning;infeasible;23.034;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;hard;fast;warning;infeasible;27.926;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed6_P4_pl30.xlsx;hard;feasible;warning;infeasible;28.312;;inf;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96;30;8;5;201.665
scn_heavy-tight_seed7_P4_pl30.xlsx;soft12;base;warning;infeasible;19.342;;inf;inf;0.0;0.0;0.0;;;0.0;0.0;0.0;90;30;8;5;202.458
